age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,previous_ctc_lpa,expected_ctc_lpa,bond_requirement,notice_period_days,employment_gap_months,interview_score,experience_category,ssc_band,hsc_band,degree_band,ssc_score,hsc_score,degree_score,academic_score,academic_performance_band,skill_match_level,interview_performance,placement_prob_score,placement_prob_band,degree_specialization_Computer Science,degree_specialization_Electronics,degree_specialization_Information Technology,degree_specialization_Mechanical,degree_specialization_Others,career_switch_willingness_Not Willing,career_switch_willingness_Unknown,career_switch_willingness_Willing,relevant_experience_Not Relevant,relevant_experience_Relevant,relevant_experience_Unknown,company_tier_Tier 1,company_tier_Tier 2,company_tier_Tier 3,job_role_match_Matched,job_role_match_Not Matched,job_role_match_Unknown,competition_level_High,competition_level_Low,competition_level_Medium,layoff_history_No,layoff_history_Unknown,layoff_history_Yes,relocation_willingness_Not Willing,relocation_willingness_Unknown,relocation_willingness_Willing,status
29.0,0.0,59.18967171,66.82459635,64.93962755,68.39048498,56.97894909,45.8932376,71.71668323,0.0,0.0,4.0,6.079645432,4.34539692,1.0,0.0,3.0,171.26267167,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,0.0,2.0,0.3570386527064963,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,1.0,66.42509488,78.72060048,82.92740456,43.0517929,53.01115749,85.95466091,78.61136004,2.0,0.0,4.0,4.556238523,3.525463574,0.0,0.0,3.0,182.0176113,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4650803241011174,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21.0,1.0,58.307701,78.8861199,76.00960784,81.88161862,61.5986434,69.51942668,68.31119552,1.0,0.0,1.0,1.590426666,6.303532016,0.0,15.0,0.0,212.99968869999998,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.49996235304482284,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,0.0,67.39779168,72.06063559601901,76.88562145,70.38657988,64.34912803,73.19631578,83.88374062,1.0,1.0,0.0,5.597153414,3.0,0.0,30.0,12.0,207.93202369,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5013928948995791,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
31.0,1.0,70.00250467904127,67.80926654,67.21368478,60.09794225,63.75889063,51.0299257,77.6277822,2.0,0.0,1.0,3.411015874,5.671778995,0.0,15.0,0.0,174.88675858000002,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.31690122619189315,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,1.0,70.00250467904127,85.12163209,82.15599453,57.89426587,69.88867053,68.49526259,57.81482767,2.0,1.0,5.0,7.116182353,13.04383112,0.0,15.0,0.0,196.27819899,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,1.0,2.0,0.4242883216878929,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,0.0,71.90998306,74.30338682,65.61653962,78.19948085,64.47337144,84.20173682,60.70457048,1.0,0.0,2.0,4.144713229,13.12403378,0.0,0.0,3.0,226.87458911,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.5614837395598642,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21.0,0.0,71.99774832,74.55276851,57.91003657,47.68655209,71.57345472,55.75466564,48.21774068,2.0,0.0,0.0,3.116953368,8.495777051,0.0,0.0,0.0,175.01467244999998,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,2.0,0.16602393005471427,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23.0,1.0,62.95562626,80.12427951,84.89246159,79.45754308,57.59521847,83.95631245,57.16683615,1.0,0.0,1.0,1.070629262,8.070370936,1.0,15.0,12.0,221.009074,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.5200558857029594,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,0.0,70.00250467904127,79.3971611,69.39356383,81.92960608,50.49845389,45.0,75.39936017,3.0,0.0,0.0,9.36310713,8.121127388,0.0,90.0,0.0,177.42805997,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.3447834936878417,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,0.0,59.20280862,70.3819224,64.19431176,58.74905506,70.89291952,66.25694506,64.28898801,1.0,1.0,0.0,5.440900277,7.14759101,0.0,0.0,0.0,195.89891964000003,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,1.0,2.0,0.34177349753216035,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,1.0,70.96620325,62.16800538,78.96526459,80.51556721,53.35005779,53.22340826,100.0,2.0,1.0,2.0,4.26784237,3.0,0.0,0.0,0.0,187.08903326,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5189719117243996,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
25.0,0.0,70.76402093,76.41789981,74.22346325,78.79388874,68.71097302,65.58560091,74.23109098,4.0,0.0,3.0,1.0,3.0,0.0,30.0,0.0,213.09046266999997,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.537075604499429,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
22.0,1.0,63.09871279,71.73346944,71.24330321,69.5768305,63.29029131,46.32425206,60.22863399,3.0,0.0,1.0,2.417811216,3.0,0.0,15.0,0.0,179.19137387,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.27682349824903596,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,0.0,62.84013509,75.48327751,81.6290899,76.91205109,53.88915722,59.02538063,71.43084274,0.0,0.0,0.0,5.620996262,11.40324986,0.0,0.0,0.0,189.82658894,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.3897078110023749,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
22.0,1.0,75.72723065,55.88048032,62.73644663,75.82292004,59.04207741,67.43773282,71.9617415,1.0,0.0,1.0,1.937033383,11.59760532,1.0,90.0,0.0,202.30273026999998,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.3333333333333333,0.0,0.0,2.0,0.46383436587165816,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34.0,0.0,65.90651659,80.25380466,69.29166411,77.81950622,53.12695177,59.75212929,69.55833513,0.0,0.0,4.0,7.936468811,8.482409291,0.0,0.0,0.0,190.69858728,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.47033009739967047,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
25.0,0.0,69.21218735,77.13881094,66.33801846,71.96392573,41.60531548,70.92970955,87.16079628,0.0,0.0,2.0,5.769226874,11.46719405,0.0,60.0,3.0,184.49895076,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5029258947808849,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,1.0,76.72359001,74.49784474,66.73934081,78.08866019,61.11287853,82.27094832,98.33803632,1.0,1.0,2.0,3.882257966,9.699933138,0.0,15.0,12.0,221.47248704,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.6800151684635147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
21.0,0.0,84.22800486,58.44328928,78.1552657,81.04936695,46.26544382,75.25788476,85.10440162,0.0,0.0,0.0,6.464261574,6.168686582,0.0,15.0,6.0,202.57269553,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5380303345193456,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
23.0,1.0,75.59119226,69.47089543,79.37457934,70.81786564,58.65709056,73.0295525,58.43614398,1.0,1.0,1.0,3.572059808,8.169008801,0.0,30.0,0.0,202.5045087,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.4187088967102365,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,1.0,61.92163689,66.2412715,64.25124758,73.94089588,66.25938118,79.7908827,57.97203298,2.0,1.0,0.0,3.071239729,8.914678134,0.0,15.0,0.0,219.99115976000002,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,1.0,2.0,0.4673890497881984,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,1.0,69.37645275,75.75262712,70.24616313,66.25676575,76.41629655,67.27673692,69.23824233,3.0,1.0,2.0,7.248141721,15.59316953,0.0,15.0,3.0,209.94979922,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.45692619874890006,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24.0,0.0,70.03143533,56.49632799,73.56948261,71.02805126,65.40149434,57.98298331,73.57262337,3.0,1.0,1.0,3.866617344,7.036405813,0.0,30.0,0.0,194.41252891,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.403368432671792,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
32.0,1.0,66.45689663,72.50805202,61.74818523,60.06354865,65.00176361,64.77173452,49.49784208,1.0,1.0,0.0,1.0,9.414877049,0.0,30.0,18.0,189.83704677999998,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,2.0,0.2747067560592041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,1.0,72.8520856,64.57653334,70.70870379,59.07037173,67.08496733,67.75778177,90.18521733,0.0,0.0,1.0,1.679412844,5.246329184,0.0,30.0,0.0,193.91312082999997,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.4584534788956121,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,0.0,71.41211749,55.4171692,72.40442731,74.26612108,66.19698383,61.04591093,82.03301156,2.0,1.0,3.0,3.674528847,4.746800391,0.0,0.0,0.0,201.50901584,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5104193639413164,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30.0,0.0,66.07587489,70.7345643,78.7578748,72.84046664,72.20577076,69.85170245,48.58595159,3.0,0.0,0.0,5.755404238,10.84067938,0.0,30.0,3.0,214.89793985,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.3831449776391108,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,1.0,71.74976317,71.65209764,70.25453264,68.82183981,58.01668991,69.062246,73.79047349,1.0,0.0,0.0,1.0,6.395596107,0.0,15.0,3.0,195.90077572,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.420105151697515,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.0,69.37313456,82.18793793,75.49365721,57.08979872,61.24899092,73.02341899,79.98621204,1.0,0.0,5.0,2.485736641,13.62325939,0.0,30.0,0.0,191.36220863,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5087521982582207,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31.0,1.0,64.52498001,78.48557247,69.434359,80.9672039,58.06222187,63.99683461,93.54313612,1.0,1.0,4.0,5.244705962,3.0,0.0,0.0,0.0,203.02626038,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.6084109386878334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34.0,1.0,92.39503258,82.36186811,72.52186542,66.96348167,56.85843558,47.17706367,84.5077154,0.0,1.0,2.0,3.421022499,17.265705855999997,0.0,30.0,0.0,170.99898091999998,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.3333333333333335,2.0,0.0,2.0,0.3629298979877663,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,1.0,74.94380733,70.24277127,75.2810598,60.38324737,48.15311968,89.7413501,67.52326936,3.0,0.0,3.0,2.403567364,11.1604075,0.0,0.0,0.0,198.27771715,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.5091913706852247,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26.0,0.0,73.59090987,78.9236016,63.30384046,79.77849053,75.25384261,75.08378969,82.97590889,3.0,0.0,0.0,5.507772565,4.938460956799999,1.0,15.0,6.0,230.11612283,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.5811344219572228,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
29.0,0.0,82.19733827,71.73718046,71.44391945,86.57988426,55.51575119,73.91723883,76.68362979,4.0,1.0,0.0,2.913993625,6.638562118,0.0,15.0,0.0,216.01287428,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5481554107260401,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
21.0,1.0,62.98402956,71.11247367,83.60371062,80.62563419,59.19380298,52.36705578,71.48609354,1.0,0.0,2.0,4.638761477,14.83291284,0.0,30.0,0.0,192.18649295,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.4228487320521016,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
26.0,0.0,70.00250467904127,67.92127673,73.35564212,75.35678186,79.21954233,46.51372205,77.9817568,3.0,0.0,1.0,5.764323085,9.694071683,0.0,0.0,0.0,201.09004624,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4056312716248137,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,1.0,72.0206329,67.95942035,65.76974141,56.55847477,70.18432213,45.0,75.47922898,1.0,1.0,2.0,5.667915702,9.731963933,0.0,30.0,3.0,171.7427969,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.28900363842577104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
29.0,1.0,64.21513793,74.16427379,70.29215014,71.29152146,64.0092762,72.90493541,79.40122163,2.0,0.0,0.0,5.011217292,13.75180591,1.0,0.0,12.0,208.20573307,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.487603377661338,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,1.0,76.09480527,72.43437188,71.45570614,51.16241901,76.85536208,82.0470206,92.1050213,0.0,1.0,2.0,1.822108507,4.971362769,0.0,0.0,6.0,210.06480169,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5437063765325173,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,1.0,66.67372387,69.25509188,73.44155496,58.56556788,51.43614596,77.1877754,90.71691916,0.0,1.0,0.0,2.73002606,8.242474994,0.0,0.0,0.0,187.18948924,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4593949399733783,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
22.0,1.0,75.35444052,58.62234658,70.47441807,47.10873556,73.22097733,79.12563003,66.97749265,2.0,1.0,0.0,3.889587086,7.172059871,1.0,15.0,0.0,199.45534292,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.3667377761218713,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,1.0,70.00250467904127,82.72848131,68.49364466,65.0922513,64.07543572,63.73304906,76.74309629,1.0,0.0,1.0,2.938663867,4.162018133,0.0,0.0,3.0,192.90073608,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4129627806227364,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,1.0,74.40090656,68.64007721,75.09174677,85.09249025,77.3762775,72.49991037,89.46622167,3.0,1.0,1.0,5.161124943,4.355011211,0.0,15.0,18.0,234.96867812,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.6428684592594494,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
26.0,0.0,80.21710365,76.76521552,71.64352657,85.64464636,54.04425807,70.77431539,82.1422233,2.0,0.0,4.0,6.707950593,15.54725143,1.0,0.0,0.0,210.46321981999998,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.6222330218249448,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,0.0,68.16386886,80.20047386,63.72376556,40.0,65.74213768,68.25172478,81.14286954,2.0,1.0,1.0,1.427507002,4.855153522,1.0,15.0,6.0,173.99386246,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.32350884199720387,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,1.0,82.46730597,75.38193762,81.42852331,66.5646137,55.97293285,49.2991117,47.02471427,0.0,0.0,1.0,1.0,8.78346918,1.0,0.0,0.0,171.83665825,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.2147094635088273,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,1.0,87.25640767,67.50597591,77.52193556,61.68848959,59.83552432,82.58193146,70.74239997,2.0,1.0,2.0,5.722207225,6.347302984,0.0,0.0,3.0,204.10594537000003,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.3333333333333335,2.0,0.0,2.0,0.4910028899224341,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26.0,1.0,68.50751201,72.06063559601901,88.19136074,61.42899753,52.64171497,53.21418053,92.68167514,4.0,1.0,2.0,6.798271045,3.045307315,0.0,30.0,0.0,167.28489303,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.3333333333333335,2.0,0.0,0.0,0.3886455990565273,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
28.0,1.0,72.24803621,79.03436848,76.4003875,59.75099365,54.80408892,68.6600937,100.0,1.0,0.0,1.0,9.627594072,10.79138996,0.0,0.0,0.0,183.21517627,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.47805423498838906,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.0,79.00752487,84.63671135,63.30330449,70.40468363,56.50187007,66.71942051,74.91387041,1.0,0.0,1.0,8.211034966,10.99584197,1.0,0.0,12.0,193.62597420999998,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,2.0,0.43634566381329487,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
